x_mm,T_FGM_K,T_BI_K,sig_FGM_MPa,sig_BI_MPa,sigVM_FGM_MPa,sigVM_BI_MPa
1.31909547738693,622.271534180832,622.112402621679,26.5607278253979,40.4476360848516,26.5607278253979,40.4476360848516
1.32663316582915,622.085780861785,621.927956016674,27.2843280244366,41.6262472937504,27.2843280244366,41.6262472937504
1.33417085427136,621.899889441012,621.743372513766,28.0084874434978,42.8054879454407,28.0084874434978,42.8054879454407
1.34170854271357,621.713860707316,621.55865289407,28.7332031741066,43.985355229135,28.7332031741066,43.985355229135
1.34924623115578,621.527695453503,621.373797942808,29.4584722920066,45.1658463172015,29.4584722920066,45.1658463172015
1.35678391959799,621.341394476365,621.188808449294,30.1842918572387,46.3469583652465,30.1842918572387,46.3469583652465
1.3643216080402,621.154958576659,621.003685206907,30.9106589142225,47.5286885121878,30.9106589142225,47.5286885121878
1.37185929648241,620.968388559078,620.818429013067,31.6375704918328,48.7110338803378,31.6375704918328,48.7110338803378
1.37939698492462,620.781685232236,620.633040669214,32.3650236034844,49.893991575483,32.3650236034844,49.893991575483
1.38693467336683,620.594849408641,620.447520980784,33.0930152472091,51.077558686963,33.0930152472091,51.077558686963
1.39447236180905,620.407881904672,620.261870757183,33.8215424057421,52.2617322877517,33.8215424057421,52.2617322877517
1.40201005025126,620.220783540558,620.076090811768,34.5506020466001,53.44650943454,34.5506020466001,53.44650943454
1.40954773869347,620.033555140355,619.890181961818,35.2801911221666,54.6318871678192,35.2801911221666,54.6318871678192
1.41708542713568,619.846197531919,619.704145028512,36.0103065697755,55.8178625119634,36.0103065697755,55.8178625119634
1.42462311557789,619.658711546888,619.517980836907,36.7409453117934,57.0044324753097,36.7409453117934,57.0044324753097
1.4321608040201,619.471098020655,619.331690215908,37.4721042557052,58.1915940502467,37.4721042557052,58.1915940502467
1.43969849246231,619.283357792345,619.14527399825,38.2037802942004,59.3793442132985,38.2037802942004,59.3793442132985
1.44723618090452,619.095491704792,618.958733020469,38.9359703052553,60.5676799252074,38.9359703052553,60.5676799252074
1.45477386934673,618.907500604514,618.772068122879,39.6686711522232,61.7565981310236,39.6686711522232,61.7565981310236
1.46231155778894,618.71938534169,618.585280149548,40.4018796839173,62.9460957601902,40.4018796839173,62.9460957601902
1.46984924623116,618.531146770135,618.398369948268,41.1355927347013,64.1361697266301,41.1355927347013,64.1361697266301
1.47738693467337,618.342785747277,618.211338370538,41.8698071245741,65.3268169288352,41.8698071245741,65.3268169288352
1.48492462311558,618.15430313413,618.024186271529,42.604519659262,66.5180342499521,42.604519659262,66.5180342499521
1.49246231155779,617.965699795274,617.836914510068,43.3397271303036,67.7098185578754,43.3397271303036,67.7098185578754
1.5,617.776976598824,617.649523948605,44.0754263151415,68.902166705334,44.0754263151415,68.902166705334
