t_s,Thot_FGM,Tcold_FGM,Thot_BI,Tcold_BI,sigVM_max_FGM,sigVM_max_BI,delta_FGM_um,delta_BI_um
4.45,669.018799499969,622.856084668031,692.476962687606,622.816649289659,221.646984952979,197.457515329094,84.7920834461933,629.893265858529
4.46,668.713527605261,622.708817377052,692.142865140156,622.664291089055,221.329266429426,197.25369001053,81.2110138931556,632.755834053101
4.47,668.413932076789,622.564315696529,691.815244223371,622.514904639326,221.017454095099,197.0538264677,77.6966040379679,635.562835995072
4.48,668.11990771107,622.422527693657,691.493973230427,622.368432453236,220.711438573941,196.857847134298,74.2476026364864,638.315404468963
4.49,667.83135128199,622.283402377264,691.178928211876,622.224818044403,220.41111254255,196.665676079949,70.8627849238941,641.01463875499
4.5,667.548161495267,622.14688968813,690.869987866036,622.084005929999,220.116370682572,196.477238954996,67.5409514716689,643.661607320779
4.51,667.270238945536,622.012940487815,690.567033441198,621.94594162962,219.827109636289,196.292462940514,64.2809271913274,646.25735011327
4.52,666.997486075793,621.881506546632,690.269948647834,621.810571660933,219.543227964281,196.111276702451,61.0815604527179,648.802880514173
4.53,666.729807138722,621.752540530644,689.978619579197,621.677843532803,219.26462610534,195.933610349649,57.9417223014062,651.29918701941
4.54,666.467108159768,621.625995988215,689.692934639003,621.547705736334,218.991206338285,195.759395394905,54.8603057577941,653.747234683594
4.55,666.209296901647,621.501827336052,689.412784475154,621.420107734294,218.722872745077,195.58856471864,51.8362251802084,656.147966372803
4.56,665.956282830169,621.379989845009,689.138061918516,621.294999949206,218.45953117543,195.421052534943,48.8684156851161,658.502303852726
4.57,665.707977081183,621.2604396257,688.868661926105,621.172333750425,218.201089212751,195.256794359602,45.9558326136776,660.811148743769
4.58,665.464292428594,621.14313361406,688.604481527959,621.052061440428,217.947456140832,195.095726979719,43.0974510365275,663.075383360629
4.59,665.225143253253,621.028029556785,688.345419777237,620.934136240524,217.698542911887,194.937788424986,40.2922652927449,665.295871459281
4.6,664.990445512718,620.915085996933,688.09137770305,620.81851227613,217.45426211508,194.78291794012,37.5392885541059,667.473458902304
4.61,664.760116711779,620.804262259497,687.842258265723,620.705144561709,217.214527946249,194.631055958492,34.8375524170515,669.608974257295
4.62,664.534075873677,620.695518437198,687.597966314154,620.593988985553,216.979256177973,194.482144076877,32.1861065090383,671.703229339709
4.63,664.312243512034,620.58881537631,687.358408545019,620.485002294419,216.748364130665,194.336125030959,29.5840181195781,673.757019707245
4.64,664.094541603353,620.484114662767,687.123493463557,620.378142078216,216.521770644036,194.192942671727,27.0303718395081,675.771125114677
4.65,663.880893560132,620.381378608369,686.893131345889,620.273366754572,216.299396049362,194.052541942672,24.5242692183618,677.746309931647
4.66,663.671224204529,620.280570237168,686.667234202574,620.170635553603,216.081162142241,193.914868857601,22.0648284330067,679.683323536053
4.67,663.465459742577,620.181653272189,686.445715743352,620.069908502741,215.866992155817,193.779870479053,19.651183963529,681.582900677359
4.68,663.263527738873,620.084592122183,686.228491342979,619.971146411693,215.656810734775,193.647494897357,17.2824862841854,683.445761820726
4.69,663.065357091778,619.989351868758,686.015478008028,619.874310857581,215.4505439095,193.517691210229,14.9579015563608,685.272613473424
4.7,662.870878009126,619.895898253611,685.806594344565,619.779364170296,215.248119071015,193.390409502772,12.6766113361144,687.064148493011
4.71,662.680021984305,619.804197666057,685.601760526704,619.686269417968,215.049464946232,193.265600828113,10.4378122840879,688.82104638225
4.72,662.492721772888,619.714217130754,685.400898265913,619.594990392778,214.854511573691,193.143217188347,8.24071588449973,690.543973572621
4.73,662.308911369576,619.6259242956,685.203930781049,619.50549159685,214.663190279821,193.023211515955,6.08454816918108,692.233583695037
4.74,662.128525985717,619.539287419956,685.01078276913,619.417738228497,214.475433655456,192.905537655691,3.96854945083718,693.890517841989
4.75,661.951502027081,619.454275362999,684.821380376696,619.331696168618,214.291175532963,192.790150346787,1.89197405620497,695.515404820989
4.76,661.777777072132,619.370857572306,684.635651171832,619.247331967358,214.110350963673,192.677005205483,0.145909929019065,697.108861398843
4.77,661.607289850659,619.289004072703,684.453524116809,619.164612830999,213.932896195745,192.566058708128,2.14582091562746,698.671492540646
4.78,661.439980222826,619.208685455216,684.274929541252,619.083506609119,213.758748652496,192.457268174391,4.10846405566089,700.203891640014
4.79,661.275789158561,619.129872866399,684.099799115882,619.00398178194,213.587846910896,192.35059175092,6.03453148859454,701.706640745228
4.8,661.114658717294,619.052537997693,683.928065826806,618.926007447935,213.420130680717,192.245988395389,7.92470257897494,703.180310778356
4.81,660.956532028143,618.976653075049,683.759663950296,618.849553311695,213.255540783932,192.143417860711,9.77964414828631,704.625461749825
4.82,660.801353270386,618.902190848824,683.594529028088,618.774589671974,213.09401913443,192.042840679747,11.600010706661,706.042642967736
4.83,660.649067654289,618.829124583753,683.432597843159,618.70108740998,212.935508718176,191.944218150132,13.386444677486,707.432393241982
4.84,660.49962140231,618.757428049184,683.273808395967,618.629017977944,212.779953573604,191.847512319564,15.1395766185892,708.795241084903
4.85,660.352961730581,618.687075509486,683.11809988118,618.558353387828,212.62729877265,191.752685971267,16.8600254390792,710.131704907261
4.86,660.209036830811,618.618041714619,682.965412664822,618.489066200319,212.477490401647,191.659702609769,18.5483986124337,711.442293209653
4.87,660.067795852418,618.550301890925,682.815688261898,618.42112951401,212.330475543064,191.568526446997,20.2052923857788,712.727504771196
4.88,659.929188885033,618.483831732063,682.668869314387,618.354516954814,212.186202257157,191.47912238855,21.8312919857572,713.987828833777
4.89,659.79316694132,618.418607390124,682.524899569733,618.289202665511,212.044619564218,191.391456020388,23.4269718193298,715.223745281111
4.9,659.659681940084,618.354605466917,682.383723859669,618.225161295625,211.905677427077,191.305493595606,24.992895671568,716.435724817278
4.91,659.528686689671,618.291803005449,682.245288079496,618.162367991418,211.769326733758,191.221202021532,26.5296169018491,717.624229140088
4.92,659.400134871702,618.230177481525,682.109539167738,618.100798386066,211.63551928069,191.138548847195,28.0376786330355,718.789711110453
4.93,659.273981025103,618.169706795529,681.976425086192,618.040428590111,211.504207756012,191.057502250778,29.517613939124,719.932614920403
4.94,659.150180530322,618.110369264386,681.845894800332,617.981235182027,211.375345723334,190.978031027582,30.9699460306394,721.05337625697
4.95,659.028689594004,618.052143613647,681.717898260114,617.923195199017,211.248887605653,190.900104578036,32.3951884337642,722.152422462623
4.96,658.909465233762,617.995008969702,681.592386381112,617.866286127961,211.124788669677,190.823692895976,33.7938451686141,723.230172692556
4.97,658.792465263345,617.938944852244,681.46931102605,617.810485896551,211.003005010298,190.748766557256,35.1664109244202,724.287038069679
4.98,658.677648278024,617.883931166743,681.348624986662,617.755772864649,210.883493535508,190.675296708425,36.5133712285506,725.323421837431
4.99,658.564973640233,617.829948197172,681.230281965875,617.702125815742,210.7662119514,190.60325505569,37.8352026165769,726.339719508085
5,658.454401465504,617.776976598824,681.11423656037,617.649523948605,210.651118747602,190.532613854167,39.1323727968203,727.336319008721
